Time,Duration
22535,420
22955,2517
4375,762
5137,2920
19973,1665
17745,5246
20901,539
21440,167
21017,256
21273,883
22156,706
22862,192
12235,1843
14078,228
14306,287
14593,45
14638,302
14940,138
15078,166
15244,617
15861,1850
17711,2010
19721,838
20559,609
21168,301
21469,161
21630,414
22044,431
22475,325
22800,292
23092,297
12376,684
15128,466
5601,467
6068,616
6684,513
7197,860
8882,1087
9969,350
10319,4481
14800,1380
16180,574
16754,580
17832,4469
17334,498
22301,1533
23834,1443
25277,1354
26631,622
27253,809
28062,470
28532,2353
30885,200
23528,4066
27594,871
4507,423
4930,299
5229,899
6128,192
6320,1011
7331,726
8069,583
21631,433
13389,31
13420,2755
16175,1547
17722,1613
19335,85
19420,3681
23101,1874
24975,3262
17753,226
17979,2768
20747,234
20981,1550
22531,451
22982,3736
26718,339
14583,6164
20747,232
20979,293
21272,305
16035,3294
19329,447
19776,902
20678,1345
22023,786
16918,580
17498,343
17841,1180
19021,2541
21562,700
22262,1876
24138,1179
25317,2478
27795,386
28181,2040
19319,2071
21390,2205
23595,977
24572,776
18077,84
12948,246
13194,1689
14883,587
15470,434
15904,693
16597,1647
18244,1222
19466,275
19741,221
19962,2378
22340,1307
23647,369
24016,695
24711,397
15402,43
15445,528
15973,29
16511,1146
17657,4496
22153,7600
29753,468
16765,258
17023,106
17129,652
17781,1432
19213,3108
22321,533
22854,2708
25562,2629
28191,755
20189,193
20382,711
21093,914
22007,213
22220,2894
25114,2214
27328,1224
28552,133
28685,2183
30868,212
31080,697
9791,639
10430,1398
11828,827
12655,580
13235,3402
16637,141
16778,284
17062,725
17787,4353
27477,524
28001,182
28183,273
14373,1027
15400,5348
20748,2030
24711,515
25226,5014
14188,140
9850,9891
19741,1241
20982,111
21093,2021
27483,228
14328,196
14636,1868
16504,996
17500,308
17808,792
18600,1264
19864,23
19887,421
20308,965
21273,1202
22475,807
11592,490
12514,189
12703,108
18601,175
10767,2702
16697,238
16935,3567
20502,1471
21973,735
22708,9008
5007,1273
20179,283
20462,294
20756,161
20917,1973
22890,1010
11591,56
11647,850
12405,109
15473,111
16632,395
20718,99
14980,1025
16005,930
16935,69
17004,491
17495,553
18048,1148
19196,2717
21913,1705
23618,303
23921,5702
29623,1801
31424,92
10261,286
10547,2647
13194,821
14015,53
14068,1487
15555,971
16526,83
16609,1034
17643,1609
19252,1485
20737,1477
22214,532
22746,6195
28941,13
14583,367
14950,606
21304,1505
18497,311
17678,340
18018,454
18472,2642
21114,455
21569,274
21843,866
22709,819
21187,836
22023,117
20497,356
20853,356
21209,154
12152,1202
11543,965
12508,762
13270,29
13299,150
13449,2106
15555,6692
12012,271
14461,1989
16450,1398
17848,1377
19225,2435
21660,393
22053,1137
20728,917
21645,1371
23016,373
21979,266
22245,332
22577,2898
25475,2239
27714,254
14188,752
14940,266
15206,2495
17701,1246
18947,484
19431,6071
25502,1890
27392,91
27483,3338
21030,293
21323,623
21946,566
22512,1018
23530,629
24159,560
24719,869
25588,2137
14119,100
14219,1477
20756,274
24214,1069
25283,358
25641,1277
21428,2750
24178,530
24708,798
25506,1004
26510,1162
12599,1350
13949,967
14916,1542
16458,611
17069,105
17174,1705
18879,2281
21160,1023
22183,3332
25515,2630
28145,387
28532,136
28668,915
29583,125
22899,7503
30402,567
23107,2850
25957,704
15696,7220
24505,743
25248,787
26035,202
26237,474
26711,536
27247,1179
28426,920
29346,709
5739,2239
14407,880
15287,71
15358,62
16238,1583
17821,443
18264,428
18692,711
19403,804
20207,641
16210,942
17152,756
17908,356
18264,1512
19776,883
20659,448
21107,736
21843,343
11926,499
12425,355
12780,1505
14285,689
14974,81
15055,1634
16689,2078
18767,4195
13329,116
13445,1061
14506,1145
15651,6918
22569,236
14450,136
14586,1051
15637,130
15767,254
16021,287
16308,927
17235,531
17766,36
17802,3509
21311,1575
12481,3736
16217,380
16597,4251
12517,271
13901,4356
18257,4233
11563,181
11744,462
12529,251
12780,1233
17359,1534
18893,1041
15406,249
14974,343
15317,98
12010,4818
16828,218
17046,664
17710,982
18692,1841
20533,315
10141,484
10625,457
11082,19
11101,125
11226,371
10316,30
10346,4219
14565,151
14716,697
15413,29
15442,1603
17045,437
17482,684
18166,1523
19689,6105
25794,1241
27035,887
27922,1406
16032,2890
18922,1122
20044,209
20253,365
12517,3575
16092,2898
18990,1500
20490,383
20873,493
21366,294
21660,2288
23948,531
24479,1202
25681,1058
26739,792
27531,381
27912,587
28499,186
5007,2971
15414,68
15482,457
20125,2577
2494,195
2689,336
3025,884
3909,284
4193,169
4362,1737
6099,579
6678,642
7320,526
7846,1638
9484,62
9546,4705
14251,444
14695,1461
16156,1280
17436,1568
19004,1469
20473,4518
24991,3181
28172,2610
30782,419
15665,874
18023,290
18313,2043
20356,1723
11835,459
16408,1127
18949,3177
22126,787
22913,64
18023,145
18168,12212
16947,1745
18692,265
18957,9706
28663,484
16266,544
11703,153
10239,683
10922,3454
14376,4855
19231,1205
20436,3677
13858,273
14131,367
14498,1103
15601,21
15734,305
16039,265
16304,4128
20432,487
20919,199
21118,890
22008,254
22262,1750
24012,440
24452,994
25446,2036
11011,653
11664,1362
13026,874
13900,5583
19483,81
19564,99
19663,75
20753,52
20805,60
20865,971
16423,134
16557,2875
19432,1017
20449,6507
26956,1835
15655,1442
17678,2803
20481,2242
22723,7920
30643,189
3902,4076
13592,1067
14659,1579
15935,331
15997,1036
17033,861
17894,2252
20146,280
20426,1140
21566,770
22336,141
15025,6689
11703,1513
16588,240
13216,539
13755,19
13774,262
14036,494
14530,29
14559,357
14916,394
15310,750
16060,528
16828,3662
20490,36
20526,437
20963,1992
22955,1075
24030,1903
25933,739
26672,1068
27740,394
28134,1523
9989,4366
14355,723
15078,4621
19699,7189
27093,210
11823,838
12661,1474
14135,393
14528,924
15452,3779
19231,1303
20534,177
20711,1894
22605,2637
25242,4861
30103,136
14224,814
15038,2926
17964,1663
19781,487
13096,855
13951,177
14128,1645
15773,785
16558,91
16649,714
17363,345
17708,1775
19483,308
19791,3914
23705,201
17876,1415
19291,1701
20992,1974
22966,380
23346,5816
18023,159
21395,1155
19862,3192
21170,1135
22305,916
14518,2982
17500,302
17802,925
18727,1883
20610,1709
22319,593
22912,509
23421,2505
25926,290
26216,1474
27690,262
27952,189
28141,768
28909,1821
30730,418
11208,1103
12311,549
12860,152
13012,870
13882,175
14951,531
15482,110
15592,1117
16709,4367
21076,2096
23172,1341
24513,62
13911,312
14223,55
14278,686
14964,4469
19433,1372
20805,4739
25544,2681
5808,2170
10843,1499
12342,1880
14222,8725
23081,5311
11375,3123
14498,140
10173,3146
12439,999
13438,199
13637,175
8931,339
9270,257
9539,780
10319,329
10648,687
11335,71
11406,417
11823,4653
16476,39
16515,2001
18516,1143
19659,1036
21397,501
21898,364
22262,2481
14638,753
15391,25
15416,139
15555,784
16339,3018
19357,5369
19251,600
19851,359
20210,664
20874,1878
22752,2626
25378,2531
3480,1524
5004,1057
6061,1639
7700,894
8594,337
8931,196
9127,1471
10598,551
11149,1193
12342,1608
13950,2475
16425,163
16588,1456
18044,1639
19683,1549
21232,4368
25600,3313
28913,74
11844,83
4837,318
5155,913
6068,1910
11935,1188
13123,1117
15778,525
16303,1063
17366,415
17781,1028
18809,1153
19962,289
20251,211
20462,2074
15087,286
11877,728
12605,858
13463,1102
14565,394
14959,3036
17995,2252
20247,2154
22401,3317
9597,838
10435,1239
11674,203
13596,2225
15821,2002
17823,858
18681,1678
20359,2483
22842,525
23367,1671
25038,1381
26419,1064
27483,399
27882,447
28329,351
28680,312
28992,1271
30263,349
13984,469
14453,1120
15573,200
15773,217
15990,530
16520,362
16882,534
17416,230
17646,239
17885,1428
19313,169
19482,1528
21010,4602
25612,1500
27112,849
27961,976
5521,704
6225,1832
15128,641
15769,730
16499,258
16757,7543
14404,1080
15484,1181
16665,46
16711,343
17054,336
17390,551
17941,5066
23007,477
23484,619
24103,426
24529,2024
14020,181
14201,148
14349,3296
17645,557
18202,377
18579,2225
20804,4737
25541,2622
12102,472
12574,1932
14506,1274
15780,1946
17726,2323
20049,102
20151,2560
22711,370
23081,1113
24194,4806
29000,359
14414,750
20610,1502
22112,927
16522,766
17288,680
17968,1646
19614,3090
22704,6361
10975,1266
12241,1086
13327,2898
16225,933
17158,247
17405,264
17669,806
18475,417
18892,3080
19923,89
10960,756
11716,37
11753,5542
17295,47
17342,319
17661,126
17787,897
18684,301
18985,471
19456,333
19789,72
19861,2009
21870,1761
23631,1211
24842,1169
26011,846
26857,481
27338,3861
12556,1837
14393,3892
18285,355
18640,1991
20631,13
20644,883
21527,1170
22697,7011
4523,1285
6060,1211
7271,707
8332,654
9204,584
9788,1055
14951,5302
20253,1779
19888,43
19931,405
20336,391
20727,611
21338,804
22142,96
22238,6731
28969,1473
30442,588
31030,1353
19906,438
20690,441
21131,1012
22143,147
22290,1126
23416,1037
24890,427
25317,557
25874,342
26216,445
26661,561
3814,1183
4997,147
5144,506
5650,672
6322,1656
8863,68
14980,2837
19274,2341
21615,1499
10785,3717
14502,1604
16106,451
16557,735
17292,223
17515,184
17699,1028
18727,634
19361,435
21639,279
21918,224
22142,4838
10844,256
11100,897
11997,1947
13944,217
14161,278
14439,1534
15973,427
16400,170
16570,216
16786,898
17684,559
18243,1253
19496,3338
22834,177
23011,1070
20555,1049
21604,5146
11100,914
12014,374
12388,227
12615,538
13153,825
13978,209
14187,25
14212,2260
16472,1293
17765,1680
19445,4271
23716,3002
26718,765
19251,84
17081,594
17675,1550
19225,637
19862,833
15573,455
18003,1814
19817,227
20044,852
20896,3070
22613,432
23045,462
23507,637
24144,4099
28243,945
29188,1431
30619,335
30954,351
24118,2435
26553,627
27180,569
27749,1834
17278,411
17689,2686
26014,399
26413,456
26869,623
27492,658
28150,66
28216,854
29070,350
29420,1036
30456,513
30969,308
23089,216
23305,581
23886,1496
25382,471
25853,195
26048,264
26312,311
26623,544
27167,827
27994,1453
29447,1412
23050,612
24296,1085
25018,121
23567,365
23932,2108
26040,2366
24132,878
25010,350
25360,331
25691,408
26099,13
12773,98
13060,2304
15410,580
15990,549
16539,108
17062,237
17299,834
18133,192
18325,274
18599,7001
25600,1608
27208,971
28179,198
28377,231
28608,198
28806,320
24823,513
25336,853
26189,493
26682,891
29293,1109
30402,678
31080,166
31246,436
19663,173
23752,442
17194,306
17500,147
17647,5437
23084,502
20954,532
20578,2472
23108,384
23492,334
23826,383
24209,731
24769,370
13553,19
13572,213
14919,5334
16533,608
16480,264
16744,1851
18595,427
19269,592
19861,319
20180,330
20510,363
20873,3044
23917,460
17005,374
17488,1298
18786,522
19308,92
19400,1097
20497,1713
22210,326
12873,446
19753,273
17046,1135
18181,1095
19276,173
19449,1211
20660,1539
22199,181
22380,561
22941,2757
25698,2241
27939,610
13067,1073
20698,2061
22759,190
22949,1371
23158,419
23577,1426
25003,3153
12684,2156
19732,963
16798,1466
18264,992
19256,3371
22627,1704
13434,368
13802,466
14268,720
14988,757
15745,731
16476,3265
19741,450
20191,1406
21597,68
21665,38
21703,642
22345,1838
24183,320
24503,928
25431,292
25723,702
26425,85
26510,418
16464,1751
18215,123
18338,59
30069,1376
24375,3248
12661,13535
26196,1362
17332,1388
24300,31
21304,112
21416,1372
22788,2624
29567,502
23350,1194
24706,597
25303,2202
27505,900
28405,1677
26872,786
27658,335
23558,290
23848,212
24060,286
24346,695
25041,949
27716,222
25881,1436
27317,105
27422,701
28123,48
28171,345
28516,275
28791,162
28953,821
29774,154
29928,1517
20718,114
20832,437
21269,1563
22832,436
23268,3267
26535,383
26918,1251
28169,301
28470,972
29442,752
30194,779
22963,257
23220,246
23466,701
24167,1754
25921,845
27806,1296
29102,420
20571,509
21080,3703
24783,194
24977,3179
15913,1296
17209,146
17355,839
22963,278
23241,1673
24914,1456
26370,5146
16002,301
16303,1366
17669,981
18650,181
18831,2539
21370,238
21608,332
21940,827
22767,595
23362,2282
25644,2467
28111,1051
23222,926
24148,215
24363,1456
25819,1736
27555,2454
30009,896
30905,549
21597,1741
23338,2607
25945,89
17648,282
17930,3769
14280,1849
20207,260
20467,1110
5017,387
5404,632
6036,619
6655,1121
7776,461
8237,415
9386,1364
4642,351
4993,791
10533,367
18487,2070
15728,6838
15708,20
12188,6217
18405,9626
28031,216
2663,796
3459,298
3757,446
4203,345
4548,791
5339,161
5500,536
6036,1825
7861,1927
9788,59
9847,239
10086,1196
11282,256
11538,2149
13687,1144
14831,1451
16282,695
16977,745
17722,912
18634,716
19350,5787
22843,1151
23994,862
24856,829
20728,971
17346,3343
20689,239
20928,1720
22648,2249
24897,1467
1193,131
1324,309
1633,158
1791,210
2001,602
2603,129
2732,667
3399,300
3699,2361
6060,1317
7377,218
7595,904
8499,361
8860,88
8948,2086
11034,1505
12539,767
13306,781
14087,688
14775,1494
16269,1674
17943,1482
19425,2305
21730,1246
22976,1828
24804,149
24953,3158
28111,2749
30860,251
24803,2590
14336,287
14623,2263
16886,918
17804,515
18319,4140
1296,1103
3555,1989
5544,736
6280,1698
12003,147
12286,1734
14020,310
14330,1041
13788,512
14300,1317
15617,3167
18784,1013
19797,1114
20911,862
21773,3857
25630,1622
27252,398
4963,1073
6036,4864
10900,4430
15330,10052
25382,559
25941,701
26642,338
19972,78
20050,1572
14343,645
14988,256
15244,485
15729,336
16065,3907
13746,8060
1099,2112
3211,1766
4977,83
5060,976
6036,1942
11265,2846
14111,2365
16476,1149
17625,5452
23077,2543
25620,843
26463,411
26874,1212
28086,2143
30229,561
30790,215
20071,405
20476,583
10831,124
18677,33
18710,1046
19756,969
16476,788
17264,547
17811,4156
21967,3010
24977,1751
26728,1496
28224,254
13858,375
14233,68
23205,541
23746,1372
25118,1862
15695,1651
16284,1705
11912,1492
13404,997
14401,1502
15903,840
16743,3087
19830,918
20748,3974
24722,162
24884,107
24991,3221
15148,497
15645,62
15707,458
7964,735
8699,42
8741,497
9238,245
9542,56
9598,1097
10695,8495
14530,1498
16028,1387
17415,1939
19354,1476
20830,291
21234,773
22007,422
10041,197
10238,1828
12066,427
12493,955
13448,11
13459,1571
15030,1120
16150,1562
17712,1443
19155,6355
21670,236
21906,1444
23350,728
24078,3705
12223,1659
13882,281
14203,342
14545,372
12206,561
14176,8283
17988,1
18187,3483
15671,404
20481,401
20882,441
21323,659
21982,879
22861,531
13553,770
14323,665
6036,1677
7713,729
8442,2045
10487,4351
14838,1346
16184,1455
17639,1848
19487,5831
25318,1648
26966,1963
19190,962
20152,1835
13207,6018
19225,3180
22405,297
9357,170
10751,3107
13858,4191
18049,1477
3946,1122
15564,1476
15941,376
10666,473
11139,277
11416,241
11657,1921
13578,310
13888,553
14441,1842
16283,1461
17744,1156
18900,595
19495,5262
24757,220
24977,1836
26813,290
27103,150
27253,201
27454,1533
12878,302
13804,2249
16053,67
15100,1306
16406,4298
20704,540
21244,763
22007,76
22083,376
5010,1026
6036,1733
7769,619
16782,1935
17165,1442
18607,4051
14373,322
16129,2415
18544,2338
20882,1649
22531,353
22884,4188
3405,754
4159,547
4706,661
5367,93
5460,89
5731,508
6239,1739
1296,4291
11563,2009
13572,283
13855,213
14068,998
15066,1747
16813,3314
20127,1517
21644,284
2816,622
16474,1721
18332,571
15310,6334
4907,89
4996,810
5806,254
6060,1997
10750,168
10918,140
11058,231
11289,133
11422,1442
12864,3647
16511,53
16564,874
17438,2638
20076,948
21024,3386
24410,870
25280,216
25496,1384
26880,451
27331,160
