NewApp,Postmaster General,Last,Office,Month,County,Year,President,Day,First
0,26,Longbine,GILBERT,9,Wichita,1889,15,26,F. W.
2,26,Dodson,GILBERT,3,Wichita,1892,15,10,Jas.
1,26,Allen,HUFF,2,Wichita,1891,15,6,Elbert J.
1,26,Kolp,IOWA PARK,11,Wichita,1888,14,12,Andrew J.
0,26,Ford,IOWA PARK,9,Wichita,1889,15,4,Susan M.
0,26,Ashton,IOWA PARK,8,Wichita,1891,15,27,Geo. W.
0,26,Gibson,IOWA PARK,3,Wichita,1894,16,19,W. P.
0,26,Gibson,IOWA PARK,7,Wichita,1894,16,2,Wesley R.
0,26,Bell,IOWA PARK,12,Wichita,1896,16,19,Abner J.
0,27,Yanger,IOWA PARK,3,Wichita,1898,17,17,Wm. L.
1,28,Boger,JONESDALE,12,Wichita,1901,19,13,Osgood P.
1,25,Brown,RUTHFORD,2,Wichita,1886,14,18,Telemachus M.
0,26,Bynum,RUTHFORD,2,Wichita,1888,14,4,M. B.
0,26,Dwiggins,RUTHFORD,6,Wichita,1888,14,18,Eliz.
1,19,Bulard,TOKSAUA,11,Wichita,1879,11,24,Elijah G.
0,21,Coble,TOKSAUA,5,Wichita,1881,12,10,Cornelius P.
0,22,Kreis,TOKSAUA,9,Wichita,1882,13,26,Jacob
1,19,Convers,WICHITA FALLS,3,Wichita,1879,11,5,Chas. G.
0,19,Jarvis,WICHITA FALLS,11,Wichita,1879,11,13,Andrew W.
0,20,Seely,WICHITA FALLS,7,Wichita,1880,11,13,Merritt W.
0,22,Shurtliff,WICHITA FALLS,3,Wichita,1882,13,20,A. C.
0,22,Williams,WICHITA FALLS,4,Wichita,1882,13,26,John A.
0,24,Acres,WICHITA FALLS,1,Wichita,1885,13,22,A. D.
0,25,Giddings,WICHITA FALLS,12,Wichita,1885,14,5,Geo. A.
0,26,Hickey,WICHITA FALLS,6,Wichita,1889,15,25,Benj. F.
0,26,Frieze,WICHITA FALLS,2,Wichita,1894,16,13,W. E.
0,27,Canfield,WICHITA FALLS,3,Wichita,1898,17,31,Henry T.
1,26,Hawly,AVOCA,3,Wilbarger,1895,16,12,Jas. B.
1,26,Cushman,CUSHMAN,2,Wilbarger,1890,15,14,Roam W.
0,26,Davidson,CUSHMAN,5,Wilbarger,1892,15,11,David
1,19,Doan,DOAN'S,11,Wilbarger,1879,11,13,Corwin F.
0,26,Hufstutler,DOAN'S,9,Wilbarger,1890,15,12,John
0,26,Doan,DOAN'S,3,Wilbarger,1891,15,6,Calvin W.
0,26,Epperson,DOAN'S,2,Wilbarger,1892,15,4,John P.
0,26,Doan,DOAN'S,9,Wilbarger,1892,15,24,Calvin W.
1,26,Donnell,EFFIE,8,Wilbarger,1890,15,26,Thos. F.
1,26,Stafford,FARGO,4,Wilbarger,1894,16,14,Jas.
1,25,Starr,HARROLD,7,Wilbarger,1885,14,10,Richmond W.
0,25,English,HARROLD,1,Wilbarger,1887,14,14,Frank M.
0,26,Barrick,HARROLD,8,Wilbarger,1893,16,22,Ella L.
0,27,Freeman,HARROLD,10,Wilbarger,1897,17,26,Jas. H.
0,28,Barrick,HARROLD,3,Wilbarger,1900,17,5,Ella L.
1,29,Kelly,HAULK,5,Wilbarger,1902,19,17,Starling C.
1,21,Hutcherson,JULIA,5,Wilbarger,1881,12,10,Julia A.
1,23,Williams,LEHIGH,4,Wilbarger,1884,13,14,Thos. A.
1,25,Moore,LILLY,6,Wilbarger,1887,14,3,Adolphus
1,26,McCollom,MACK,5,Wilbarger,1889,15,20,Geo. W.
1,26,Jackson,MINNIS,4,Wilbarger,1891,15,28,Jos. M.
0,26,Card,MINNIS,5,Wilbarger,1894,16,23,Jos. A.
1,26,Browning,NUNN,4,Wilbarger,1891,15,9,John G.
0,28,Hester,NUNN,9,Wilbarger,1900,17,28,Jas. G.
0,26,King,OKLAUNION,12,Wilbarger,1889,15,13,Chesley A.
0,26,Green,OKLAUNION,1,Wilbarger,1894,16,31,Mary E.
0,27,Green,OKLAUNION,7,Wilbarger,1897,17,22,Jas. R.
0,28,Havis,OKLAUNION,5,Wilbarger,1898,17,14,Edwin F.
0,28,Smith,OKLAUNION,1,Wilbarger,1899,17,19,Isaac M.
0,28,Wright,OKLAUNION,9,Wilbarger,1900,17,24,Henry H.
0,28,Staley,OKLAUNION,7,Wilbarger,1901,18,8,Chas. R.
0,29,Butler,OKLAUNION,1,Wilbarger,1902,19,20,Mrs. Almeda J.
1,26,Moore,OSBORNE,9,Wilbarger,1891,15,2,Betta
0,26,Cochrain,OSBORNE,12,Wilbarger,1894,16,17,Louisa C.
1,26,Darby,PINTA,6,Wilbarger,1892,15,28,Riley G.
0,26,Carpenter,PINTA,10,Wilbarger,1894,16,8,Wm. S.
1,26,Bailey,RONDA,9,Wilbarger,1889,15,18,Alfred T.
1,25,Rogers,TALMAGE,9,Wilbarger,1886,14,14,Jas. R.
0,26,Moseley,TALMAGE,12,Wilbarger,1893,16,5,Jas. O.
0,26,Hand,TALMAGE,6,Wilbarger,1894,16,4,Wm. J.
0,28,Tucker,TALMAGE,10,Wilbarger,1900,17,31,Hilary
0,28,Haney,TALMAGE,4,Wilbarger,1901,18,29,Andrew J.
0,28,Leake,TALMAGE,10,Wilbarger,1901,19,31,J. F.
1,26,Tomlinson,TOLBERT,6,Wilbarger,1890,15,30,Geo. S.
0,26,Cooper,TOLBERT,5,Wilbarger,1891,15,21,Wm. T.
0,26,Perkins,TOLBERT,10,Wilbarger,1896,16,20,Lee N.
0,28,King,TOLBERT,5,Wilbarger,1899,17,19,John C.
0,28,Mulkey,TOLBERT,5,Wilbarger,1901,18,28,Jos. E.
0,28,Miller,TOLBERT,7,Wilbarger,1901,18,15,John A.
0,29,Mathis,TOLBERT,2,Wilbarger,1902,19,19,Wm. T.
1,20,Darby,VERNON,9,Wilbarger,1880,11,13,Geo. W.
0,22,Wood,VERNON,8,Wilbarger,1882,13,23,John R.
0,25,Fowler,VERNON,7,Wilbarger,1886,14,9,S. C.
0,25,Creager,VERNON,1,Wilbarger,1887,14,10,Jas. A.
0,26,Morgan,VERNON,5,Wilbarger,1889,15,9,Henry A.
0,26,Logan,VERNON,3,Wilbarger,1894,16,5,L. M.
0,28,Ralston,VERNON,6,Wilbarger,1898,17,8,Cora M.
0,28,Farrell,VERNON,1,Wilbarger,1900,17,23,Clinton J.
1,26,Wingo,WILBARGER,4,Wilbarger,1890,15,3,Wm.
0,26,Sharp,WILBARGER,9,Wilbarger,1890,15,2,Felix G.
1,20,Rector,WORSHAM,6,Wilbarger,1880,11,21,Robt. D.
1,26,Allison,ALLISON,11,Williamson,1892,15,30,Calvin G.
0,26,Williamson,ALLISON,8,Williamson,1893,16,26,Chas. S.
1,28,Newton,ANDICE,11,Williamson,1899,17,28,Wm. I.
0,28,Atwood,ANDICE,1,Williamson,1901,17,26,Evans
0,17,Heinatz,BAGDAD,6,Williamson,1876,10,19,John F.
1,22,McKnight,BARTLETT,10,Williamson,1882,13,5,Thos.
0,25,Talley,BARTLETT,8,Williamson,1887,14,17,Jas. Jeptha
0,26,Johnston,BARTLETT,1,Williamson,1889,14,9,John C.
0,26,Reeves,BARTLETT,1,Williamson,1890,15,28,Thos. W.
0,26,Fowler,BARTLETT,2,Williamson,1891,15,12,Charley L.
0,26,Reeves,BARTLETT,1,Williamson,1890,15,28,Thos. W.
0,26,Rountree,BARTLETT,5,Williamson,1893,16,12,Lucas
0,27,Armstrong,BARTLETT,3,Williamson,1898,17,31,Ed. G.
0,23,Lemaster,BEAUKISS,10,Williamson,1883,13,10,Thos. C.
0,24,Abbott,BEAUKISS,12,Williamson,1884,13,18,Silas A.
0,26,Eubank,BEAUKISS,11,Williamson,1890,15,28,Virgil F.
0,26,Arnold,BEAUKISS,1,Williamson,1891,15,20,Jesse S.
0,26,Guenntzel,BEAUKISS,4,Williamson,1894,16,28,Edmund H.
0,26,Abbott,BEAUKISS,7,Williamson,1896,16,14,Silas A.
1,28,Kalmbach,BEHRNVILLE,3,Williamson,1901,18,9,Gottlieb
1,18,Jackson,BERRY'S CREEK,10,Williamson,1876,10,30,Andrew
0,19,Stapp,BERRY'S CREEK,7,Williamson,1879,11,17,Benj. W.
0,19,Jackson,BERRY'S CREEK,11,Williamson,1879,11,13,A.
1,26,Beyer,BEYERSVILLE,4,Williamson,1893,16,15,Gustav.
0,28,Rummel,BEYERSVILLE,5,Williamson,1898,17,18,Wilhelm
1,22,Crumley,BRUEGERHOFF,6,Williamson,1882,13,5,Sanford I.
2,23,Isaacks,BRUEGERHOFF,4,Williamson,1884,13,1,Wesley C.
1,19,Dodd,BUTTERCUP,1,Williamson,1880,11,20,Lillie L.
0,21,Crumley,BUTTERCUP,10,Williamson,1881,13,3,B. T.
0,21,Clark,BUTTERCUP,11,Williamson,1881,13,7,Frank S.
2,23,Oliver,BUTTERCUP,12,Williamson,1883,13,21,Jos. B. J.
3,26,Oliver,BUTTERCUP,8,Williamson,1888,14,8,Jos. B. J.
-1,25,Isaacks,CEDAR PARK,8,Williamson,1887,14,25,Wesley C.
3,26,McKeown,CEDAR PARK,2,Williamson,1889,14,4,Wm. B.
4,26,Cluck,CEDAR PARK,4,Williamson,1892,15,5,Emmett
0,15,Brown,CIRCLEVILLE,5,Williamson,1870,9,2,Seneca D.
0,15,McFaden,CIRCLEVILLE,7,Williamson,1873,10,16,I. A.
0,15,Simons,CIRCLEVILLE,2,Williamson,1874,10,9,Jas. A.
0,18,Wayman,CIRCLEVILLE,11,Williamson,1876,10,15,Jas. W.
0,24,Butts,CIRCLEVILLE,10,Williamson,1884,13,24,Jos. E.
0,26,Stearns,CIRCLEVILLE,2,Williamson,1888,14,29,Ed. V.
0,26,Stearns,CIRCLEVILLE,3,Williamson,1891,15,11,Harvey T.
0,26,Shields,CIRCLEVILLE,4,Williamson,1894,16,16,Wm. T.
0,27,Gilliam,CIRCLEVILLE,3,Williamson,1898,17,14,Hiram R.
1,19,Allison,CONEL,12,Williamson,1878,11,10,Jas. F.
3,15,Lea,CORN HILL,8,Williamson,1871,9,7,Tilman H.
0,17,Pearce,CORN HILL,6,Williamson,1875,10,8,Andrew L.
0,17,Lea,CORN HILL,6,Williamson,1876,10,9,Tilman H.
0,18,Donnell,CORN HILL,12,Williamson,1876,10,27,Wm. J.
0,19,Grayson,CORN HILL,10,Williamson,1877,11,23,Wm. K.
0,19,Felthouse,CORN HILL,10,Williamson,1878,11,9,Otto
0,19,Hair,CORN HILL,5,Williamson,1879,11,5,Montgomery L.
0,22,Hair,CORN HILL,5,Williamson,1882,13,24,Mrs. Roberta
0,22,Hair,CORN HILL,8,Williamson,1882,13,15,Montgomery L.
0,25,Weatherford,CORN HILL,5,Williamson,1886,14,18,Geo. W.
0,26,Shaver,CORN HILL,2,Williamson,1891,15,20,Wm. N.
0,26,Jackson,CORN HILL,2,Williamson,1892,15,2,Columbus J.
0,26,Jackson,CORN HILL,11,Williamson,1892,15,16,Johnnie
-1,26,Dunn,CORNHILL,4,Williamson,1894,16,28,Thos. N.
0,29,Brown,CORNHILL,3,Williamson,1902,19,13,Rufus C.
1,26,Goetz,COUPLAND,12,Williamson,1889,15,28,John
1,26,Perry,DRACO,4,Williamson,1890,15,11,Olia O.
0,14,Adams,FLORENCE,3,Williamson,1868,8,30,Miss Nancy
0,14,Benedict,FLORENCE,5,Williamson,1868,8,7,Ozias
0,15,Adams,FLORENCE,5,Williamson,1870,9,20,Philip H.
0,15,Surginer,FLORENCE,10,Williamson,1871,9,11,Wesley
0,15,Moore,FLORENCE,5,Williamson,1872,9,6,Jas. P.
0,22,Jackson,FLORENCE,12,Williamson,1882,13,6,Stephen K. P.
0,26,Surginer,FLORENCE,4,Williamson,1890,15,29,Madaline
0,26,Surginer,FLORENCE,4,Williamson,1894,16,28,Mattie A.
0,27,Preslar,FLORENCE,6,Williamson,1897,17,25,Joel
0,28,Cannon,FLORENCE,8,Williamson,1901,18,26,Bessie
2,15,Brizendine,GABRIEL MILLS,12,Williamson,1870,9,5,John R.
1,26,Watson,GANO,11,Williamson,1891,15,3,Jas. C.
0,26,Watson,GANO,1,Williamson,1894,16,12,Chas. S.
0,26,Wilder,GANO,6,Williamson,1895,16,28,John R.
0,26,Watson,GANO,8,Williamson,1896,16,4,David A.
0,28,Wilder,GANO,3,Williamson,1900,17,13,Andrew A.
0,14,Harris,GEORGETOWN,8,Williamson,1868,8,17,Geo. T.
0,15,Morrow,GEORGETOWN,2,Williamson,1871,9,28,A. W.
0,15,Napier,GEORGETOWN,3,Williamson,1871,9,16,John B.
0,15,Foster,GEORGETOWN,9,Williamson,1872,9,9,Wm. K.
0,15,Price,GEORGETOWN,1,Williamson,1873,9,30,Francis L.
0,22,Talbot,GEORGETOWN,3,Williamson,1882,13,15,Ada
0,23,Whittle,GEORGETOWN,6,Williamson,1884,13,12,Ada T.
0,26,Chreitzberg,GEORGETOWN,12,Williamson,1888,14,18,Belle P.
0,26,Knight,GEORGETOWN,4,Williamson,1890,15,16,Jas.
0,26,Brooks,GEORGETOWN,4,Williamson,1894,16,23,Chas. W.
0,26,Brooks,GEORGETOWN,10,Williamson,1896,16,1,John L.
0,28,Schaefer,GEORGETOWN,3,Williamson,1899,17,8,Philemon A.
0,29,Fleming,GEORGETOWN,3,Williamson,1902,19,25,Wm. P.
1,26,Gower,GOWER,6,Williamson,1893,16,8,Bennett A.
1,23,Jones,GRANGER,4,Williamson,1884,13,15,Colonel M.
0,26,Addison,GRANGER,11,Williamson,1889,15,7,Malcolm H.
0,26,Brazelton,GRANGER,12,Williamson,1889,15,26,John
0,26,Spilman,GRANGER,4,Williamson,1890,15,30,J. T.
0,26,McDaniel,GRANGER,6,Williamson,1890,15,6,Wilford W.
0,26,Erwin,GRANGER,4,Williamson,1893,16,10,Wm. C.
0,27,Reeder,GRANGER,7,Williamson,1897,17,30,Andrew J.
1,26,Wyatt,GRAVIS,2,Williamson,1895,16,7,Collin D.
0,26,Marrs,GRAVIS,11,Williamson,1896,16,3,Matt. L.
1,25,Williams,GROVE RANCH,8,Williamson,1887,14,17,Marion M.
1,28,Sears,HARE,10,Williamson,1901,19,30,Noah
1,28,Hoxie,HOXIE,1,Williamson,1900,17,2,Mortimer R.
1,19,Hutto,HUTTO,6,Williamson,1877,11,27,J. E.
0,19,Blanton,HUTTO,7,Williamson,1879,11,23,John A.
0,23,Metcalfe,HUTTO,12,Williamson,1883,13,20,Thos. M.
0,26,McCormick,HUTTO,5,Williamson,1890,15,1,Wm. H.
0,26,McCormick,HUTTO,4,Williamson,1891,15,25,Victor M.
0,26,Flinn,HUTTO,5,Williamson,1893,16,16,Thos. H.
0,27,Ross,HUTTO,6,Williamson,1897,17,19,Jos. B.
1,23,Walker,JONAH,3,Williamson,1884,13,31,John E.
0,25,Grammar,JONAH,1,Williamson,1886,14,14,G. W.
0,25,Davidson,JONAH,8,Williamson,1886,14,21,Miss Sallie E.
0,26,Bogart,JONAH,11,Williamson,1890,15,26,Abe. M.
0,26,McDonald,JONAH,6,Williamson,1895,16,3,Wm. G.
0,26,McDonald,JONAH,6,Williamson,1895,16,3,Wm. G.
1,26,Lane,LANEPORT,1,Williamson,1891,15,20,Walter J.
0,26,Hollomon Jr.,LANEPORT,1,Williamson,1892,15,21,Jerry C.
0,26,McCarty,LANEPORT,4,Williamson,1895,16,10,John T.
0,28,Reeder,LANEPORT,7,Williamson,1898,17,7,Geo. W.
-1,22,Heinatz,LEANDER,10,Williamson,1882,13,6,John F.
0,26,Heinatz,LEANDER,2,Williamson,1891,15,12,Chas. F.
0,26,Mason,LEANDER,5,Williamson,1894,16,28,Chas. C.
0,27,Cloud,LEANDER,4,Williamson,1898,17,9,Geo. A.
0,28,Rowland,LEANDER,11,Williamson,1898,17,29,Arch. J.
0,28,Speegle,LEANDER,1,Williamson,1902,19,3,Oliver H.
0,15,Bratton,LIBERTY HILL,1,Williamson,1870,9,11,Wilson R.
0,17,Renick,LIBERTY HILL,8,Williamson,1875,10,27,Robt. N.
0,19,Booth,LIBERTY HILL,9,Williamson,1879,11,30,Jas. H.
0,20,Ward,LIBERTY HILL,12,Williamson,1880,11,27,Jas. G.
0,25,Lane,LIBERTY HILL,9,Williamson,1887,14,30,Jas. K.
0,26,Hewitt,LIBERTY HILL,4,Williamson,1890,15,29,G. W.
0,26,Pool,LIBERTY HILL,6,Williamson,1890,15,6,J. M.
0,26,Lane,LIBERTY HILL,1,Williamson,1891,15,15,Julia
0,26,Hutchison,LIBERTY HILL,1,Williamson,1892,15,30,Jos. B.
0,26,Grant,LIBERTY HILL,9,Williamson,1893,16,11,Lulu
0,26,Connell,LIBERTY HILL,5,Williamson,1895,16,4,Jas. W.
0,28,Thorpe,LIBERTY HILL,4,Williamson,1899,17,8,Henry H.
1,26,Aschen,NEUSSER?,12,Williamson,1892,15,30,Ed.
0,26,Klimicek,NEUSSER?,5,Williamson,1893,16,17,Jos.
0,26,Zahn,NEUSSER?,4,Williamson,1894,16,28,Aug. F.
1,26,Aten,OLD ROUND ROCK,10,Williamson,1889,15,14,Dora
0,26,Mays,OLD ROUND ROCK,10,Williamson,1891,15,7,Miss Alice
1,24,Wells,PEYTON,1,Williamson,1885,13,13,Wm. P.
0,25,Newman,PEYTON,12,Williamson,1885,14,8,H. D.
2,18,Gage,POST OAK ISLAND,8,Williamson,1876,10,7,Mrs. Mollie W.
1,15,Tompkins,RICE'S CROSSING,5,Williamson,1872,9,2,Chris.
0,15,Izard,RICE'S CROSSING,5,Williamson,1874,10,11,M. W.
0,17,Hargis,RICE'S CROSSING,8,Williamson,1874,10,31,Wm. A.
0,18,C___field,RICE'S CROSSING,2,Williamson,1877,10,12,Madison L.
0,19,Hyde,RICE'S CROSSING,11,Williamson,1879,11,13,Thos. B.
0,23,Hutchison,RICE'S CROSSING,9,Williamson,1883,13,17,Jos. B.
0,25,Paterson,RICE'S CROSSING,5,Williamson,1885,14,6,Jas. L.
0,25,Arnot,RATTAN,3,Williamson,1887,14,3,John J.
0,26,Kerr,RATTAN,6,Williamson,1888,14,14,Erastus W.
0,17,Stone,ROUND ROCK,12,Williamson,1874,10,9,Finas A.
0,18,Palm,ROUND ROCK,10,Williamson,1876,10,30,August B.
0,19,Ham,ROUND ROCK,12,Williamson,1877,11,5,Holman T.
0,19,Palm,ROUND ROCK,12,Williamson,1877,11,26,August B.
0,21,Haynes,ROUND ROCK,5,Williamson,1881,12,20,John T.
0,23,Martin,ROUND ROCK,11,Williamson,1883,13,20,Mrs. Kate F.
0,26,Diggs,ROUND ROCK,6,Williamson,1889,15,17,Ed. E.
0,26,Holt,ROUND ROCK,5,Williamson,1893,16,10,Jos. H.
0,27,Hyland,ROUND ROCK,6,Williamson,1897,17,19,Robt. R.
1,15,Sutton,RUNNING BRUSHY,2,Williamson,1874,10,27,Joel
0,17,Cluck,RUNNING BRUSHY,12,Williamson,1874,10,22,Mrs. Harriet
1,26,Stolley,RUTLEDGE,1,Williamson,1895,16,28,Otto
0,26,Wideman,RUTLEDGE,2,Williamson,1897,16,3,Geo. F.
2,28,Sorelle,RUTLEDGE,9,Williamson,1899,17,1,Ed. L.
0,28,Reynolds,RUTLEDGE,1,Williamson,1900,17,10,Melvin D.
3,28,Petri,RUTLEDGE,9,Williamson,1900,17,21,Clara
1,26,Obermiller,SANDOVAL,5,Williamson,1894,16,1,C. W.
0,26,Zeplin,SANDOVAL,7,Williamson,1894,16,7,Gustav
0,26,Dabelgott,SANDOVAL,5,Williamson,1896,16,4,Henry
0,26,Streich,SANDOVAL,10,Williamson,1896,16,22,Paul
0,28,Young,SANDOVAL,8,Williamson,1898,17,5,August A.
1,26,Irvin,SMALL,6,Williamson,1894,16,29,Jas. F.
0,26,Irvin,SMALL,9,Williamson,1895,16,9,Shad. D.
0,26,Smith,SMALL,3,Williamson,1896,16,31,Frank T.
1,15,Lewiston,SOUTH GABRIEL,9,Williamson,1871,9,29,Thos.
1,20,Frink,TAYLOR,8,Williamson,1880,11,31,J. O.
0,26,Robertson,TAYLOR,12,Williamson,1892,15,20,Ed. A.
0,26,Lloyd,TAYLOR,5,Williamson,1894,16,9,John
0,26,Simons,TAYLOR,2,Williamson,1895,16,5,Jas. A.
1,18,Lopen,TAYLORVILLE,8,Williamson,1876,10,9,J. B.
0,18,Simons,TAYLORVILLE,1,Williamson,1877,10,4,Jas. B.
0,19,Frink,TAYLORVILLE,1,Williamson,1880,11,12,John O.
1,26,Krauss,THEON,9,Williamson,1890,15,12,Fritz
0,19,James,THORNDALE,2,Williamson,1879,11,24,J. B.
2,19,Quinn,THORNDALE,4,Williamson,1879,11,28,Jas. K.
3,20,Carothers,THORNDALE,6,Williamson,1880,11,14,Lewis W.
1,28,Riley,THRALL,12,Williamson,1901,19,19,Rolly M.
1,26,Towns,TOWNSVILLE,5,Williamson,1895,16,6,Jas. F.
2,28,Weir,TOWNSVILLE,7,Williamson,1899,17,28,Lucy A.
0,28,Weir,TOWNSVILLE,5,Williamson,1900,17,3,Horace M.
0,28,Weir,TOWNSVILLE,5,Williamson,1900,17,3,Horace M.
1,25,Daering,WALBURG,7,Williamson,1886,14,10,Henry
1,26,Tartar,WATERLOO,5,Williamson,1893,16,12,Patrick G.
0,26,Tate,WATERLOO,11,Williamson,1894,16,24,Patsie J.
0,26,Luttrell,WATERLOO,2,Williamson,1895,16,20,Ranza L.
0,27,Rainwater,WATERLOO,8,Williamson,1897,17,2,Josiah W.
0,28,Cooper,WATERLOO,8,Williamson,1899,17,28,John D. R.
0,28,Skeen,WATERLOO,12,Williamson,1899,17,6,Robt. A.
0,28,Rainwater,WATERLOO,2,Williamson,1901,17,26,Josiah W.
1,23,Conroe,CONROE,12,Willis,1883,13,4,Isaac
1,15,Davis,ALBUQERQUE,9,Wilson,1870,9,19,Wm. W.
2,19,McCracken,ALBUQERQUE,6,Wilson,1877,11,11,Mrs. Martha H.
0,23,Elliott,CALAVERAS,6,Wilson,1884,13,17,Walter
0,25,Earle,CALAVERAS,4,Wilson,1885,14,29,H. P.
0,25,Johnson,CALAVERAS,9,Wilson,1885,14,22,Bennett
0,26,Knight,CALAVERAS,10,Wilson,1895,16,9,Geo. P.
1,26,Elkins,CLATO,11,Wilson,1894,16,27,Jos. W.
2,28,Becton,CLATO,4,Wilson,1901,18,10,J. D.
1,25,Gibbens,EASTERLING,8,Wilson,1887,14,3,Wm. A.
0,25,Pittman,EASTERLING,12,Wilson,1887,14,21,Chester R.
1,14,Mansfield,FAIR VIEW,10,Wilson,1868,8,5,Thos. J.
2,15,Hudson,FAIR VIEW,11,Wilson,1869,9,19,Geo. H.
0,15,Burrow,FAIR VIEW,12,Wilson,1871,9,13,Martha E.
0,19,Kroezer,FAIR VIEW,12,Wilson,1879,11,29,Ophelia G.
0,24,McIntyre,FAIR VIEW,1,Wilson,1885,13,20,Willie J.
0,25,Washburn,FAIR VIEW,12,Wilson,1885,14,7,Sol. E.
0,25,McIntyre,FAIR VIEW,4,Wilson,1886,14,23,Willie J.
0,26,Titsworth,FAIR VIEW,9,Wilson,1889,15,26,Columbus G.
0,26,Tullos,FAIR VIEW,11,Wilson,1890,15,4,Geo. R.
0,26,Winters,FAIR VIEW,12,Wilson,1896,16,21,Jos. W.
0,27,McKenzie,FAIR VIEW,9,Wilson,1897,17,21,Jas. B.
0,28,Youngblood,FAIR VIEW,5,Wilson,1899,17,11,Jackson G.
-1,15,Staudt,FLORESVILLE,5,Wilson,1872,9,8,Adam C.
0,15,Agee,FLORESVILLE,6,Wilson,1874,10,11,Wm. C.
0,26,Wall,FLORESVILLE,1,Wilson,1890,15,28,Mary C.
0,26,Lawhon,FLORESVILLE,1,Wilson,1894,16,31,Clement McK.
0,28,Neubauer,FLORESVILLE,5,Wilson,1898,17,24,Paul
2,21,Young,GRAYTOWN,10,Wilson,1881,13,4,N. A.
-1,26,Pittman,KICASTER,8,Wilson,1888,14,15,Chester R.
0,26,Crow,KICASTER,12,Wilson,1890,15,2,Robt. S.
0,26,Aldridge,KICASTER,7,Wilson,1891,15,22,Jas.
1,26,Nieschwietz,KOSCINSKO,6,Wilson,1896,16,1,Frank
0,14,Wall,LAVERNIA,5,Wilson,1868,8,11,Lawrence H.
0,15,McMahan,LAVERNIA,3,Wilson,1870,9,28,Jas. H.
0,20,Suhre,LAVERNIA,7,Wilson,1880,11,8,Herman
0,26,Suhre,LAVERNIA,12,Wilson,1889,15,26,Herman
0,26,Smith,LAVERNIA,3,Wilson,1891,15,20,Wm. E.
0,27,Kott,LAVERNIA,10,Wilson,1897,17,15,Hugo
2,15,Trial,LODI,12,Wilson,1869,9,28,Pierce R.
1,26,Ware,LORENZ,4,Wilson,1893,16,27,Calvin A.
1,26,Ware,LORENZ,4,Wilson,1893,16,27,Calvin A.
0,28,Seely,LORENZ,7,Wilson,1898,17,16,Henry W.
1,26,Ware,LORENZ,4,Wilson,1893,16,27,Calvin A.
1,25,Elkins,MARCELENA,2,Wilson,1887,14,1,Wm. Y.
0,26,Cooper,MARCELENA,5,Wilson,1893,16,5,Wiley C.
0,26,Jones,MARCELENA,4,Wilson,1896,16,25,Robt. B.
0,28,Elkins,MARCELENA,1,Wilson,1901,17,28,Wm. Y.
0,28,Elkins,MARCELENA,1,Wilson,1901,17,28,Wm. Y.
1,15,Collins,NEW HOPE,6,Wilson,1873,10,9,Andrew J.
2,19,Appling,NEW HOPE,7,Wilson,1879,11,24,Chas. H.
0,19,Titsworth,NEW HOPE,12,Wilson,1879,11,16,Granville
0,19,Neal,NEW HOPE,2,Wilson,1880,11,25,Hamilton T.
0,18,Hastings,NOCKENUT,9,Wilson,1876,10,21,A. Green
0,19,Johnston,NOCKENUT,10,Wilson,1877,11,2,Bascomb
0,19,Johnson,NOCKENUT,11,Wilson,1877,11,2,Henry B.
0,20,Smith,NOCKENUT,1,Wilson,1881,11,25,Barton A.
0,21,Johnston,NOCKENUT,3,Wilson,1881,12,24,Henry B.
0,22,Leach,NOCKENUT,1,Wilson,1882,13,18,Thos. T.
0,22,Hastings,NOCKENUT,6,Wilson,1882,13,26,Henry S.
0,22,Hastings,NOCKENUT,6,Wilson,1882,13,26,Henry S.
1,28,Poth,POTH,8,Wilson,1901,18,22,Arnold H.
1,28,Ball,SASPAMCO,8,Wilson,1901,18,22,Geo. J.
0,29,Janin,SASPAMCO,5,Wilson,1902,19,24,Louis A.
0,19,Walde,STOCKDALE,12,Wilson,1877,11,31,Chas. H.
0,19,Palm,STOCKDALE,1,Wilson,1879,11,2,Carl S.
0,20,Palm,STOCKDALE,12,Wilson,1880,11,20,Wm. S.
0,23,Morris,STOCKDALE,11,Wilson,1883,13,27,Thos. P.
0,27,Haskell,STOCKDALE,10,Wilson,1897,17,4,Benj. G.
0,15,Polley,SUTHERLAND SPRINGS,3,Wilson,1874,10,30,Jos. B.
0,17,Murray,SUTHERLAND SPRINGS,2,Wilson,1875,10,8,John D.
0,19,Brooks,SUTHERLAND SPRINGS,4,Wilson,1880,11,19,Zadok
0,23,Brooks,SUTHERLAND SPRINGS,4,Wilson,1883,13,4,Wm. F.
0,23,Warren,SUTHERLAND SPRINGS,1,Wilson,1884,13,3,Charlie P.
0,25,Warren,SUTHERLAND SPRINGS,12,Wilson,1885,14,14,J. H.
0,25,Warren,SUTHERLAND SPRINGS,3,Wilson,1886,14,16,Charlie P.
1,23,Johnson,UNION,12,Wilson,1883,13,4,Stephen E.
0,26,Varnon,UNITY,11,Wilson,1894,16,24,Louisa
1,25,Jones,TRUEHEART,8,Winkler,1887,14,26,Wm. B.
1,22,Hatchett,ALVORD,12,Wise,1882,13,18,Shem E.
0,26,Beyett,ALVORD,4,Wise,1889,15,23,John
0,26,Etheridge,ALVORD,6,Wise,1893,16,19,Michael C.
0,26,Leslie,ALVORD,8,Wise,1896,16,22,Andrew Y.
